Start : 973674716, 29714.194220sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 66494430684
Time Awake : 5966475280
Sleep : 91.765939% Awake : 8.234061%
Log available 25940 ~ 29714sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
00498530811872	25965.146452	S	0.625963
00498542830360	25965.772415	W	0.013367
00498543087000	25965.785781	S	0.626398
00498555113848	25966.412180	W	0.015469
00498555410844	25966.427648	S	0.624460
00498567400468	25967.052108	W	0.017256
00498567731780	25967.069364	S	0.618254
00498579602264	25967.687618	W	0.015427
00498579898456	25967.703045	S	0.625659
00498591911116	25968.328704	W	0.015039
00498592199868	25968.343743	S	0.063868
00498593426132	25968.407611	W	0.015363
00498593721108	25968.422974	S	0.547153
00498604226436	25968.970127	W	0.016762
00498604548276	25968.986889	S	0.624181
00498616532556	25969.611071	W	0.015285
00498616826032	25969.626356	S	0.625776
00498628840928	25970.252132	W	0.015754
00498629143396	25970.267885	S	0.621782
00498641081612	25970.889667	W	0.018501
00498641436836	25970.908169	S	0.622343
00498653385816	25971.530511	W	0.019100
00498653752532	25971.549611	S	0.616732
00498665593792	25972.166343	W	0.017527
00498665930308	25972.183870	S	0.623667
00498677904720	25972.807538	W	0.019012
00498678269748	25972.826549	S	0.622378
00498690219404	25973.448927	W	0.017527
00498690555928	25973.466455	S	0.623689
00498702530764	25974.090144	W	0.018672
00498702889268	25974.108816	S	0.622908
00498714849104	25974.731724	W	0.015638
00498715149356	25974.747362	S	0.621869
00498727089236	25975.369231	W	0.018607
00498727446492	25975.387838	S	0.622953
00498739407180	25976.010791	W	0.017460
00498739742412	25976.028251	S	0.626220
00498751765828	25976.654470	W	0.015667
00498752066640	25976.670138	S	0.617487
00498763922396	25977.287625	W	0.015147
00498764213212	25977.302771	S	0.626738
00498776246580	25977.929509	W	0.015424
00498776542720	25977.944933	S	0.625777
00498788557632	25978.570710	W	0.015105
00498788847652	25978.585815	S	0.626128
00498800869316	25979.211944	W	0.052989
00498801886696	25979.264932	S	0.587063
00498813158296	25979.851995	W	0.015189
00498813449928	25979.867184	S	0.622353
00498825399108	25980.489537	W	0.019974
00498825782612	25980.509511	S	0.621432
00498837714108	25981.130943	W	0.018348
00498838066392	25981.149291	S	0.617100
00498849914704	25981.766391	W	0.015346
00498850209352	25981.781737	S	0.627675
00498862260712	25982.409412	W	0.015416
00498862556708	25982.424829	S	0.623305
00498874524172	25983.048134	W	0.017854
00498874866968	25983.065988	S	0.624181
00498886851236	25983.690169	W	0.016980
00498887177248	25983.707148	S	0.623825
00498899154696	25984.330974	W	0.017912
00498899498604	25984.348886	S	0.622146
00498911443816	25984.971032	W	0.018463
00498911798308	25984.989495	S	0.621558
00498923732220	25985.611053	W	0.019817
00498924112708	25985.630870	S	0.615672
00498935933604	25986.246542	W	0.017449
00498936268616	25986.263990	S	0.623685
00498948243368	25986.887675	W	0.018760
00498948603564	25986.906436	S	0.623654
00498960577724	25987.530090	W	0.017670
00498960916988	25987.547760	S	0.623417
00498972886596	25988.171177	W	0.017985
00498973231904	25988.189162	S	0.622015
00498985174592	25988.811177	W	0.017472
00498985510052	25988.828649	S	0.622620
00498997464364	25989.451269	W	0.017933
00498997808668	25989.469201	S	0.622511
00499009760884	25990.091713	W	0.017550
00499010097844	25990.109263	S	0.617903
00499021961576	25990.727165	W	0.015463
00499022258472	25990.742629	S	0.623227
00499034224432	25991.365856	W	0.017680
00499034563896	25991.383536	S	0.624660
00499046557360	25992.008196	W	0.016516
00499046874464	25992.024712	S	0.627113
00499058915028	25992.651824	W	0.017596
00499059252880	25992.669421	S	0.622233
00499071199748	25993.291654	W	0.015495
00499071497260	25993.307149	S	0.624503
00499083487712	25993.931652	W	0.016885
00499083811900	25993.948536	S	0.620780
00499095730884	25994.569317	W	0.021552
00499096144684	25994.590869	S	0.614864
00499107950064	25995.205732	W	0.017539
00499108286808	25995.223271	S	0.624463
00499120276492	25995.847734	W	0.015425
00499120572648	25995.863159	S	0.625897
00499132589872	25996.489056	W	0.015669
00499132890720	25996.504725	S	0.623301
00499144858108	25997.128026	W	0.017964
00499145203024	25997.145991	S	0.624102
00499157185788	25997.770093	W	0.017977
00499157530944	25997.788070	S	0.623034
00499169493196	25998.411104	W	0.017145
00499169822372	25998.428249	S	0.622820
00499181780512	25999.051068	W	0.018032
00499182126736	25999.069101	S	0.617996
00499193992268	25999.687097	W	0.015452
00499194288952	25999.702550	S	0.625722
00499206302816	26000.328272	W	0.015341
00499206597368	26000.343613	S	0.623581
00499218570116	26000.967194	W	0.017703
00499218910008	26000.984896	S	0.624250
00499230895612	26001.609146	W	0.017429
00499231230256	26001.626576	S	0.624145
00499243213844	26002.250721	W	0.017542
00499243550660	26002.268264	S	0.622540
00499255503428	26002.890804	W	0.018294
00499255854680	26002.909098	S	0.624928
00499267853296	26003.534026	W	0.016745
00499268174804	26003.550771	S	0.616075
00499280003444	26004.166846	W	0.014931
00499280290120	26004.181777	S	0.626580
00499292320448	26004.808357	W	0.016655
00499292640228	26004.825012	S	0.622207
00499304586604	26005.447219	W	0.017579
00499304924112	26005.464798	S	0.624390
00499316912400	26006.089188	W	0.017420
00499317246860	26006.106607	S	0.624585
00499329238900	26006.731193	W	0.015263
00499329531952	26006.746456	S	0.624761
00499341527356	26007.371216	W	0.015649
00499341827812	26007.386865	S	0.628393
00499353892960	26008.015258	W	0.013564
00499354153384	26008.028822	S	0.617649
00499366012236	26008.646471	W	0.015381
00499366307544	26008.661851	S	0.626195
00499378330480	26009.288046	W	0.039522
00499379089304	26009.327568	S	0.602153
00499390650644	26009.929721	W	0.015619
00499390950536	26009.945340	S	0.626442
00499402978220	26010.571782	W	0.012222
00499403212888	26010.584005	S	0.628815
00499415286128	26011.212819	W	0.014369
00499415562004	26011.227188	S	0.624781
00499427557792	26011.851968	W	0.015326
00499427852048	26011.867294	S	0.624669
00499439845692	26012.491963	W	0.016216
00499440157040	26012.508179	S	0.619178
00499452045256	26013.127357	W	0.015276
00499452338552	26013.142633	S	0.626325
00499464364000	26013.768958	W	0.014419
00499464640836	26013.783377	S	0.627432
00499476687536	26014.410809	W	0.012064
00499476919160	26014.422873	S	0.627659
00499488970216	26015.050532	W	0.015436
00499489266588	26015.065968	S	0.625743
00499501280856	26015.691711	W	0.015366
00499501575888	26015.707077	S	0.626551
00499513605676	26016.333629	W	0.014372
00499513881628	26016.348001	S	0.626597
00499525912284	26016.974598	W	0.013678
00499526174892	26016.988276	S	0.626313
00499538200108	26017.614589	W	0.015336
00499538494552	26017.629925	S	0.619372
00499550386500	26018.249297	W	0.012291
00499550622480	26018.261588	S	0.628304
00499562685912	26018.889891	W	0.014719
00499562968516	26018.904610	S	0.626294
00499574993364	26019.530904	W	0.013529
00499575253128	26019.544434	S	0.628763
00499587325372	26020.173196	W	0.013345
00499587581600	26020.186542	S	0.627129
00499599622476	26020.813671	W	0.013474
00499599881176	26020.827145	S	0.627974
00499611938268	26021.455118	W	0.014159
00499612210124	26021.469277	S	0.624225
00499624195244	26022.093502	W	0.015364
00499624490236	26022.108866	S	0.618949
00499636374052	26022.727815	W	0.014122
00499636645204	26022.741938	S	0.628704
00499648716316	26023.370641	W	0.012248
00499648951484	26023.382890	S	0.627946
00499661008048	26024.010836	W	0.015182
00499661299544	26024.026018	S	0.626102
00499673320700	26024.652120	W	0.013287
00499673575812	26024.665407	S	0.627843
00499685630400	26025.293250	W	0.014655
00499685911780	26025.307905	S	0.626694
00499697944308	26025.934599	W	0.013432
00499698202212	26025.948032	S	0.623897
00499710181036	26026.571929	W	0.017244
00499710512116	26026.589173	S	0.618146
00499722380516	26027.207319	W	0.015243
00499722673172	26027.222561	S	0.625856
00499734689600	26027.848417	W	0.016194
00499735000532	26027.864611	S	0.626217
00499747023904	26028.490828	W	0.015256
00499747316812	26028.506084	S	0.625845
00499759333044	26029.131929	W	0.015238
00499759625612	26029.147167	S	0.624771
00499771621220	26029.771939	W	0.015420
00499771917292	26029.787359	S	0.077614
00499773407472	26029.864972	W	0.015534
00499773705720	26029.880506	S	0.529004
00499783862588	26030.409510	W	0.019802
00499784242788	26030.429312	S	0.620953
00499796165088	26031.050265	W	0.020005
00499796549176	26031.070270	S	0.615825
00499808373012	26031.686094	W	0.017526
00499808709504	26031.703620	S	0.624103
00499820692272	26032.327722	W	0.015175
00499820983640	26032.342898	S	0.627069
00499833023368	26032.969967	W	0.014808
00499833307680	26032.984775	S	0.623898
00499845286520	26033.608673	W	0.018458
00499845640908	26033.627131	S	0.623794
00499857617752	26034.250925	W	0.017361
00499857951080	26034.268285	S	0.623613
00499869924456	26034.891899	W	0.016000
00499870231656	26034.907899	S	0.623058
00499882194360	26035.530956	W	0.018188
00499882543568	26035.549144	S	0.617741
00499894404188	26036.166885	W	0.015282
00499894697600	26036.182167	S	0.625912
00499906715116	26036.808079	W	0.016773
00499907037156	26036.824852	S	0.622127
00499918981996	26037.446979	W	0.017642
00499919320732	26037.464621	S	0.624352
00499931308292	26038.088974	W	0.017899
00499931651948	26038.106872	S	0.623589
00499943624856	26038.730461	W	0.017764
00499943965916	26038.748225	S	0.622367
00499955915372	26039.370592	W	0.043041
00499956741760	26039.413633	S	0.597047
00499968205056	26040.010680	W	0.019922
00499968587560	26040.030602	S	0.616002
00499980414800	26040.646604	W	0.018940
00499980778440	26040.665544	S	0.621909
00499992719084	26041.287452	W	0.017564
00499993056320	26041.305017	S	0.624198
00500005040924	26041.929215	W	0.015369
00500005336004	26041.944584	S	0.625690
00500017349252	26042.570274	W	0.015579
00500017648360	26042.585852	S	0.623103
00500029611940	26043.208955	W	0.018129
00500029960024	26043.227085	S	0.622852
00500041918776	26043.849936	W	0.019512
00500042293400	26043.869448	S	0.621020
00500054216976	26044.490467	W	0.020228
00500054605352	26044.510695	S	0.615352
00500066420108	26045.126047	W	0.016902
00500066744628	26045.142949	S	0.625161
00500078747720	26045.768110	W	0.016296
00500079060600	26045.784406	S	0.625036
00500091061300	26046.409443	W	0.015061
00500091350480	26046.424504	S	0.626091
00500103371420	26047.050595	W	0.015518
00500103669368	26047.066113	S	0.623089
00500115632680	26047.689202	W	0.017294
00500115964716	26047.706496	S	0.624050
00500127946472	26048.330545	W	0.016129
00500128256144	26048.346674	S	0.626484
00500140284636	26048.973158	W	0.015868
00500140589300	26048.989026	S	0.617622
00500152447648	26049.606648	W	0.015422
00500152743748	26049.622070	S	0.625804
00500164759180	26050.247874	W	0.015085
00500165048804	26050.262959	S	0.624199
00500177033424	26050.887158	W	0.017634
00500177371988	26050.904791	S	0.624251
00500189357616	26051.529042	W	0.017446
00500189692580	26051.546489	S	0.624049
00500201674316	26052.170537	W	0.017564
00500202011548	26052.188101	S	0.622509
00500213963716	26052.810610	W	0.017234
00500214294600	26052.827844	S	0.624009
00500226275572	26053.451853	W	0.017730
00500226615992	26053.469583	S	0.616791
00500238458380	26054.086374	W	0.017520
00500238794768	26054.103894	S	0.623561
00500250767136	26054.727455	W	0.018706
00500251126296	26054.746161	S	0.622561
00500263079468	26055.368722	W	0.017079
00500263407380	26055.385801	S	0.624148
00500275391016	26056.009949	W	0.018840
00500275752736	26056.028788	S	0.622116
00500287697368	26056.650905	W	0.017560
00500288034512	26056.668464	S	0.623435
00500300004472	26057.291900	W	0.014493
00500300282732	26057.306392	S	0.623560
00500312255076	26057.929952	W	0.017934
00500312599416	26057.947886	S	0.622939
00500324559840	26058.570825	W	0.018516
00500324915352	26058.589341	S	0.615989
00500336742336	26059.205330	W	0.017649
00500337081188	26059.222979	S	0.624791
00500349077176	26059.847770	W	0.016604
00500349395968	26059.864373	S	0.626002
00500361415208	26060.490375	W	0.017274
00500361746868	26060.507649	S	0.623785
00500373723544	26061.131435	W	0.018653
00500374081688	26061.150088	S	0.620761
00500386000304	26061.770849	W	0.017593
00500386338084	26061.788442	S	0.622406
00500398288288	26062.410848	W	0.018585
00500398645128	26062.429434	S	0.621396
00500410575940	26063.050830	W	0.019309
00500410946664	26063.070139	S	0.616071
00500422775232	26063.686210	W	0.017921
00500423119312	26063.704131	S	0.624552
00500435110716	26064.328683	W	0.017738
00500435451284	26064.346421	S	0.623333
00500447419284	26064.969754	W	0.019071
00500447785452	26064.988826	S	0.621977
00500459727416	26065.610803	W	0.017288
00500460059340	26065.628091	S	0.622866
00500472018368	26066.250957	W	0.017430
00500472353032	26066.268387	S	0.622505
00500484305124	26066.890892	W	0.018453
00500484659420	26066.909345	S	0.621405
00500496590388	26067.530749	W	0.019477
00500496964340	26067.550226	S	0.616008
00500508791700	26068.166234	W	0.017773
00500509132940	26068.184007	S	0.623275
00500521099824	26068.807283	W	0.018504
00500521455092	26068.825786	S	0.624436
00500533444256	26069.450222	W	0.039973
00500534211728	26069.490194	S	0.598600
00500545704844	26070.088794	W	0.018066
00500546051708	26070.106860	S	0.622977
00500558012876	26070.729837	W	0.018154
00500558361436	26070.747991	S	0.622581
00500570314992	26071.370572	W	0.018783
00500570675616	26071.389355	S	0.621271
00500582604028	26072.010626	W	0.019779
00500582983780	26072.030405	S	0.616890
00500594828072	26072.647295	W	0.018722
00500595187536	26072.666017	S	0.621262
00500607115768	26073.287280	W	0.017821
00500607457940	26073.305101	S	0.623502
00500619429172	26073.928603	W	0.018793
00500619789996	26073.947396	S	0.623375
00500631758792	26074.570770	W	0.017754
00500632099676	26074.588525	S	0.622184
00500644045600	26075.210708	W	0.017563
00500644382808	26075.228271	S	0.622469
00500656334208	26075.850740	W	0.018571
00500656690772	26075.869311	S	0.621564
00500668624800	26076.490875	W	0.019308
00500668995508	26076.510183	S	0.616020
00500680823096	26077.126203	W	0.017718
00500681163272	26077.143920	S	0.623391
00500693132388	26077.767312	W	0.018705
00500693491528	26077.786017	S	0.622599
00500705445432	26078.408616	W	0.017449
00500705780444	26078.426065	S	0.623697
00500717755424	26079.049762	W	0.018850
00500718117344	26079.068612	S	0.622165
00500730062904	26079.690776	W	0.017816
00500730404972	26079.708592	S	0.622177
00500742350776	26080.330770	W	0.018640
00500742708656	26080.349409	S	0.621345
00500754638484	26080.970754	W	0.019656
00500755015880	26080.990410	S	0.615953
00500766842176	26081.606363	W	0.018716
00500767201516	26081.625079	S	0.622642
00500779156244	26082.247721	W	0.015269
00500779449412	26082.262990	S	0.623569
00500791421940	26082.886559	W	0.018000
00500791767548	26082.904560	S	0.624069
00500803749664	26083.528628	W	0.017537
00500804086372	26083.546165	S	0.624029
00500816067736	26084.170195	W	0.017972
00500816412808	26084.188167	S	0.622184
00500828358740	26084.810351	W	0.018913
00500828721868	26084.829264	S	0.621140
00500840647756	26085.450404	W	0.020091
00500841033504	26085.470495	S	0.615457
00500852850276	26086.085952	W	0.017218
00500853180860	26086.103170	S	0.624275
00500865166940	26086.727445	W	0.018931
00500865530408	26086.746375	S	0.622706
00500877486356	26087.369081	W	0.015525
00500877784440	26087.384606	S	0.623041
00500889746820	26088.007647	W	0.017966
00500890091768	26088.025613	S	0.624064
00500902073800	26088.649677	W	0.017484
00500902409492	26088.667161	S	0.623044
00500914371932	26089.290205	W	0.017746
00500914712652	26089.307951	S	0.622376
00500926662276	26089.930327	W	0.019739
00500927041272	26089.950066	S	0.615829
00500938865188	26090.565895	W	0.017589
00500939202900	26090.583484	S	0.623606
00500951176128	26091.207090	W	0.016779
00500951498280	26091.223869	S	0.067347
00500952791336	26091.291215	W	0.015248
00500953084104	26091.306464	S	0.542359
00500963497400	26091.848823	W	0.017713
00500963837492	26091.866536	S	0.623066
00500975800360	26092.489602	W	0.017785
00500976141824	26092.507387	S	0.623283
00500988108856	26093.130670	W	0.017862
00500988451804	26093.148531	S	0.622164
00501000397344	26093.770695	W	0.017532
00501000733968	26093.788228	S	0.622456
00501012685116	26094.410683	W	0.018363
00501013037676	26094.429046	S	0.617141
00501024886776	26095.046186	W	0.017623
00501025225144	26095.063810	S	0.623471
00501037195796	26095.687281	W	0.018690
00501037554644	26095.705971	S	0.622576
00501049508112	26096.328548	W	0.017121
00501049836836	26096.345669	S	0.624289
00501061823192	26096.969958	W	0.019332
00501062194368	26096.989290	S	0.621401
00501074125260	26097.610691	W	0.016076
00501074433912	26097.626766	S	0.625021
00501086434308	26098.251787	W	0.017804
00501086776152	26098.269591	S	0.621211
00501098703412	26098.890803	W	0.018408
00501099056840	26098.909210	S	0.621504
00501110989724	26099.530715	W	0.043345
00501111821956	26099.574060	S	0.593128
00501123210004	26100.167188	W	0.017455
00501123545132	26100.184642	S	0.623883
00501135523676	26100.808525	W	1.526175
00501164826232	26102.334700	S	0.383444
00501172188364	26102.718144	W	0.071814
00501173567200	26102.789958	S	0.572909
00501184567052	26103.362867	W	0.095335
00501186397476	26103.458202	S	0.545020
00501196861852	26104.003221	W	0.921733
00501214559124	26104.924954	S	0.001685
00501214591476	26104.926639	W	0.001043
00501214611492	26104.927682	S	0.002819
00501214665612	26104.930501	W	0.000959
00501214684020	26104.931459	S	0.001806
00501214718692	26104.933265	W	0.000905
00501214736064	26104.934170	S	0.004042
00501214813664	26104.938212	W	0.000935
00501214831612	26104.939146	S	0.004801
00501214923784	26104.943947	W	0.000954
00501214942092	26104.944901	S	0.012123
00501215174848	26104.957023	W	0.000934
00501215192788	26104.957958	S	0.006439
00501215316424	26104.964397	W	0.001070
00501215336968	26104.965467	S	0.168652
00501218575080	26105.134119	W	0.071746
00501219952608	26105.205865	S	0.715242
00501233685256	26105.921107	W	0.088396
00501235382468	26106.009504	S	1.195611
00501258338208	26107.205115	W	0.026879
00501258854276	26107.231994	S	0.010222
00501259050544	26107.242216	W	0.001187
00501259073340	26107.243403	S	0.007257
00501259212680	26107.250660	W	0.001007
00501259232016	26107.251668	S	0.003451
00501259298272	26107.255118	W	0.000906
00501259315672	26107.256025	S	0.004876
00501259409284	26107.260900	W	0.001049
00501259429432	26107.261950	S	0.002057
00501259468920	26107.264006	W	0.001023
00501259488560	26107.265029	S	0.001969
00501259526372	26107.266999	W	0.001001
00501259545588	26107.267999	S	0.003370
00501259610284	26107.271369	W	0.001085
00501259631112	26107.272454	S	0.002040
00501259670284	26107.274494	W	0.001030
00501259690056	26107.275524	S	0.011844
00501259917460	26107.287368	W	0.000950
00501259935708	26107.288318	S	0.009362
00501260115468	26107.297681	W	0.000977
00501260134228	26107.298658	S	0.007062
00501260269820	26107.305720	W	0.001174
00501260292364	26107.306894	S	0.008910
00501260463444	26107.315804	W	0.001162
00501260485748	26107.316966	S	0.009826
00501260674408	26107.326792	W	0.000961
00501260692852	26107.327753	S	0.008280
00501260851828	26107.336033	W	0.001077
00501260872508	26107.337110	S	0.007844
00501261023120	26107.344954	W	0.001139
00501261044996	26107.346094	S	0.006639
00501261172468	26107.352733	W	0.000970
00501261191084	26107.353702	S	0.007131
00501261327996	26107.360833	W	0.001195
00501261350940	26107.362028	S	0.017659
00501261689984	26107.379687	W	0.001172
00501261712480	26107.380858	S	0.010385
00501261911880	26107.391244	W	0.000998
00501261931040	26107.392242	S	0.009311
00501262109820	26107.401553	W	0.001091
00501262130776	26107.402645	S	0.008658
00501262297008	26107.411303	W	0.001221
00501262320456	26107.412524	S	0.008075
00501262475500	26107.420599	W	0.001210
00501262498728	26107.421809	S	1.055037
00501282755440	26108.476846	W	0.035289
00501283432984	26108.512135	S	0.698004
00501296834668	26109.210139	W	0.001538
00501296864196	26109.211677	S	0.553494
00501307491288	26109.765171	W	0.026996
00501308009604	26109.792167	S	1.252899
00501332065272	26111.045066	W	0.027038
00501332584400	26111.072104	S	1.264091
00501356854944	26112.336195	W	0.015973
00501357161616	26112.352168	S	1.264041
00501381431204	26113.616209	W	0.015943
00501381737316	26113.632152	S	0.747657
00501396092324	26114.379809	W	0.001476
00501396120660	26114.381284	S	0.475381
00501405247968	26114.856665	W	0.012289
00501405483912	26114.868954	S	0.002848
00501405538584	26114.871801	W	0.000366
00501405545604	26114.872167	S	0.001388
00501405572244	26114.873554	W	0.000050
00501405573208	26114.873605	S	0.001353
00501405599180	26114.874957	W	0.000120
00501405601492	26114.875078	S	0.003012
00501405659320	26114.878090	W	0.000062
00501405660516	26114.878152	S	0.002061
00501405700080	26114.880213	W	0.000371
00501405707200	26114.880583	S	0.001371
00501405733524	26114.881954	W	0.000050
00501405734484	26114.882004	S	0.014549
00501406013828	26114.896554	W	0.692538
00501419310548	26115.589091	S	0.007858
00501419461416	26115.596949	W	0.001158
00501419483656	26115.598107	S	0.006981
00501419617684	26115.605088	W	0.000969
00501419636284	26115.606056	S	0.001683
00501419668600	26115.607740	W	0.000919
00501419686248	26115.608659	S	0.005034
00501419782896	26115.613692	W	0.001019
00501419802460	26115.614711	S	0.015341
00501420097004	26115.630052	W	0.001027
00501420116724	26115.631079	S	0.531174
00501430315256	26116.162253	W	0.078346
00501431819492	26116.240599	S	1.215626
00501455159516	26117.456225	W	0.015944
00501455465636	26117.472169	S	0.390570
00501462964588	26117.862739	W	0.001423
00501462991912	26117.864162	S	0.872074
00501479735740	26118.736236	W	0.015902
00501480041064	26118.752139	S	1.264046
00501504310752	26120.016185	W	0.015667
00501504611564	26120.031852	S	1.264329
00501528886688	26121.296182	W	0.015658
00501529187320	26121.311840	S	1.264325
00501553462368	26122.576165	W	0.015841
00501553766524	26122.592006	S	1.264166
00501578038508	26123.856172	W	0.015630
00501578338600	26123.871802	S	1.264383
00501602614748	26125.136185	W	0.015668
00501602915568	26125.151852	S	0.367706
00501609975528	26125.519559	W	3.534871
00501677845048	26129.054430	S	0.543566
00501688281520	26129.597996	W	0.028206
00501688823068	26129.626201	S	0.617597
00501700680928	26130.243798	W	0.092839
00501702463436	26130.336637	S	0.548470
00501712994064	26130.885107	W	0.024023
00501713455312	26130.909131	S	0.613185
00501725228464	26131.522316	W	0.017839
00501725570964	26131.540154	S	0.625483
00501737580244	26132.165638	W	0.015490
00501737877656	26132.181128	S	0.626987
00501749915804	26132.808115	W	0.014966
00501750203152	26132.823081	S	0.626823
00501762238156	26133.449904	W	0.015119
00501762528444	26133.465023	S	0.626043
00501774548472	26134.091066	W	0.015301
00501774842252	26134.106367	S	0.338447
00501781340432	26134.444814	W	0.001496
00501781369164	26134.446311	S	0.002213
00501781411660	26134.448524	W	0.001156
00501781433864	26134.449680	S	0.281427
00501786837272	26134.731108	W	0.015222
00501787129544	26134.746330	S	0.624899
00501799127608	26135.371230	W	0.016170
00501799438068	26135.387399	S	0.619327
00501811329148	26136.006726	W	0.015147
00501811619968	26136.021873	S	0.626796
00501823654456	26136.648670	W	0.014127
00501823925696	26136.662797	S	0.625495
00501835935196	26137.288291	W	0.014171
00501836207284	26137.302463	S	0.628238
00501848269452	26137.930701	W	0.014102
00501848540208	26137.944802	S	0.613236
00501860314348	26138.558039	W	0.005562
00501860421140	26138.563601	S	0.009426
00501860602116	26138.573027	W	0.011707
00501860826888	26138.584734	S	0.627136
00501872867892	26139.211869	W	0.015175
00501873159248	26139.227044	S	0.627632
00501885209776	26139.854676	W	0.012698
00501885453576	26139.867374	S	0.626627
00501897484816	26140.494001	W	0.016069
00501897793348	26140.510070	S	0.617792
00501909654952	26141.127862	W	0.013475
00501909913672	26141.141337	S	0.627886
00501921969080	26141.769223	W	0.016180
00501922279728	26141.785403	S	0.624860
00501934277032	26142.410262	W	0.014802
00501934561232	26142.425064	S	0.626300
00501946586196	26143.051364	W	0.014927
00501946872792	26143.066291	S	0.625162
00501958875896	26143.691453	W	0.014976
00501959163432	26143.706429	S	0.624943
00501971162332	26144.331371	W	0.015935
00501971468284	26144.347306	S	0.624551
00501983459668	26144.971858	W	0.016578
00501983777964	26144.988436	S	0.617314
00501995630400	26145.605750	W	0.015229
00501995922800	26145.620979	S	0.627766
00502007975900	26146.248745	W	0.014968
00502008263288	26146.263713	S	0.627231
00502020306120	26146.890944	W	0.013811
00502020571300	26146.904755	S	0.627266
00502032614808	26147.532021	W	0.012967
00502032863784	26147.544989	S	0.627797
00502044917484	26148.172786	W	0.014655
00502045198856	26148.187440	S	0.626730
00502057232068	26148.814170	W	0.013391
00502057489168	26148.827561	S	0.626527
00502069518484	26149.454088	W	0.015315
00502069812532	26149.469403	S	0.617991
00502081677968	26150.087394	W	0.012715
00502081922092	26150.100109	S	0.627881
00502093977416	26150.727990	W	0.015197
00502094269204	26150.743188	S	0.627057
00502106308704	26151.370245	W	0.015125
00502106599112	26151.385370	S	0.625986
00502118618044	26152.011356	W	0.015400
00502118913716	26152.026756	S	0.624598
00502130905992	26152.651354	W	0.015302
00502131199792	26152.666656	S	0.078646
