Start : 3333794509, 101739.334406sec

Sleep Statics
===== Client : 0 - WCN =====
Time Sleep : 1899991776468
Time Awake : 52937011936
Sleep : 97.289353% Awake : 2.710647%
Log available 18 ~ 101733sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - WCN =====
00316964284764	16508.556498	S	0.015054
00316964573796	16508.571552	W	0.063291
00316965788988	16508.634843	S	0.038762
00316966533220	16508.673605	W	0.088132
00316968225360	16508.761738	S	0.015576
00316968524428	16508.777314	W	0.063318
00316969740140	16508.840632	S	0.016137
00316970049972	16508.856769	W	0.015977
00316970356724	16508.872746	S	0.005594
00316970464132	16508.878340	W	0.177179
00316973865960	16509.055519	S	0.027670
00316974397216	16509.083188	W	0.087876
00316976084428	16509.171064	S	0.015043
00316976373244	16509.186106	W	0.126980
00316978811252	16509.313086	S	0.015276
00316979104556	16509.328362	W	0.088022
00316980794576	16509.416384	S	0.014812
00316981078972	16509.431196	W	0.081066
00316982635440	16509.512263	S	0.082860
00316984226356	16509.595123	W	0.091012
00316985973788	16509.686135	S	0.003290
00316986036948	16509.689424	W	0.088023
00316987726988	16509.777447	S	0.015901
00316988032288	16509.793348	W	0.141010
00316990739676	16509.934358	S	0.014870
00316991025180	16509.949228	W	0.075041
00316992465964	16510.024269	S	0.082849
00316994056664	16510.107118	W	0.177084
00316997456684	16510.284202	S	0.027816
00316997990744	16510.312018	W	0.087177
00316999664536	16510.399195	S	0.015089
00316999954252	16510.414284	W	0.063118
00317001166108	16510.477401	S	0.039352
00317001921668	16510.516754	W	0.191126
00317005591288	16510.707880	S	0.015086
00317005880944	16510.722966	W	0.157575
00317008906384	16510.880541	S	0.015321
00317009200544	16510.895862	W	0.264989
00317014288336	16511.160851	S	0.015749
00317014590716	16511.176600	W	0.140245
00317017283420	16511.316845	S	0.015185
00317017574980	16511.332030	W	0.058715
00317018702308	16511.390745	S	0.047581
00317019615868	16511.438326	W	0.084301
00317021234456	16511.522628	S	0.015805
00317021537904	16511.538433	W	0.124266
00317023923812	16511.662699	S	0.002732
00317023976260	16511.665430	W	0.063270
00317025191044	16511.728700	S	0.221736
00317029448372	16511.950436	W	0.087798
00317031134096	16512.038234	S	0.015157
00317031425116	16512.053391	W	0.063022
00317032635132	16512.116413	S	0.141176
00317035345720	16512.257590	W	0.083306
