Start : 2649803932, 80865.598532sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 25863324104
Time Awake : 8850245912
Sleep : 74.504939% Awake : 25.495061%
Log available 79057 ~ 80864sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - MPSS =====
01517905933856	79057.600722	S	0.225476
01517910262988	79057.826197	W	0.014963
01517910550276	79057.841160	S	0.289261
01517916104084	79058.130421	W	0.014568
01517916383796	79058.144989	S	0.622897
01517928343428	79058.767887	W	0.014360
01517928619132	79058.782246	S	0.053095
01517929638560	79058.835342	W	0.045278
01517930507900	79058.880620	S	0.965854
01517949052296	79059.846474	W	0.015002
01517949340332	79059.861476	S	0.280322
01517954722524	79060.141798	W	0.018929
01517955085968	79060.160727	S	0.699146
01517968509564	79060.859873	W	0.015004
01517968797648	79060.874877	S	0.546917
01517979298452	79061.421794	W	0.018891
01517979661156	79061.440685	S	0.352810
01517986435116	79061.793496	W	0.022974
01517986876212	79061.816469	S	0.101122
01517988817760	79061.917592	W	0.014454
01517989095276	79061.932046	S	0.087449
01517990774296	79062.019495	W	0.014452
01517991051772	79062.033946	S	0.667817
01518003873868	79062.701764	W	0.018939
01518004237496	79062.720703	S	0.117937
01518006501888	79062.838640	W	0.014479
01518006779884	79062.853119	S	0.907227
01518024198644	79063.760346	W	0.019046
01518024564336	79063.779393	S	0.202376
01518028449948	79063.981768	W	0.018931
01518028813428	79064.000699	S	0.066769
01518030095396	79064.067469	W	0.014457
01518030372972	79064.081926	S	0.702353
01518043858140	79064.784278	W	0.014650
01518044139412	79064.798928	S	0.021564
01518044553444	79064.820492	W	0.014724
01518044836152	79064.835216	S	0.153875
01518047790544	79064.989091	W	0.014446
01518048067900	79065.003536	S	0.258218
01518053025692	79065.261755	W	0.019005
01518053390592	79065.280760	S	0.322702
01518059586464	79065.603462	W	0.014574
01518059866276	79065.618035	S	0.923752
01518077602320	79066.541787	W	0.018811
01518077963492	79066.560599	S	0.579443
01518089088804	79067.140042	W	0.014628
01518089369664	79067.154670	S	0.087399
01518091047716	79067.242069	W	0.014302
01518091322312	79067.256370	S	0.565403
01518102178052	79067.821774	W	0.018904
01518102541004	79067.840677	S	0.006951
01518102674468	79067.847629	W	0.015003
01518102962524	79067.862631	S	1.239114
01518126753512	79069.101745	W	0.018957
01518127117488	79069.120703	S	1.261026
01518151329192	79070.381729	W	0.021971
01518151751036	79070.403700	S	0.470493
01518160784508	79070.874193	W	0.014893
01518161070456	79070.889086	S	0.772658
01518175905496	79071.661745	W	0.018921
01518176268776	79071.680665	S	0.476402
01518185415692	79072.157067	W	0.014575
01518185695532	79072.171642	S	0.292856
01518191318372	79072.464499	W	0.029202
01518191879056	79072.493701	S	0.380939
01518199193084	79072.874640	W	0.016600
01518199511800	79072.891240	S	0.050810
01518200487356	79072.942050	W	0.018645
01518200845336	79072.960695	S	0.015666
01518201146124	79072.976361	W	0.028459
01518201692536	79073.004820	S	0.074083
01518203114932	79073.078903	W	0.014176
01518203387108	79073.093079	S	0.088018
01518205077052	79073.181096	W	0.014340
01518205352380	79073.195436	S	0.088069
01518207043304	79073.283505	W	0.016439
01518207358936	79073.299945	S	0.188543
01518210978956	79073.488487	W	0.014286
01518211253248	79073.502773	S	0.396013
01518218856700	79073.898786	W	0.014886
01518219142504	79073.913672	S	0.308111
01518225058240	79074.221783	W	0.018897
01518225421056	79074.240680	S	0.374177
01518232605264	79074.614857	W	0.014500
01518232883672	79074.629358	S	0.872369
01518249633164	79075.501727	W	0.018931
01518249996644	79075.520659	S	1.261037
01518274208552	79076.781695	W	0.018967
01518274572720	79076.800662	S	0.067012
01518275859352	79076.867675	W	0.014573
01518276139144	79076.882247	S	0.038379
01518276876028	79076.920626	W	0.014652
01518277157352	79076.935279	S	0.546642
01518287652880	79077.481921	W	0.014467
01518287930644	79077.496388	S	0.565317
01518298784728	79078.061705	W	0.018740
01518299144544	79078.080445	S	0.120669
01518301461380	79078.201114	W	0.014504
01518301739848	79078.215617	S	0.290280
01518307313228	79078.505897	W	0.014327
01518307588308	79078.520224	S	0.600776
01518319123204	79079.121000	W	0.014681
01518319405084	79079.135681	S	0.087062
01518321076680	79079.222744	W	0.014394
01518321353044	79079.237138	S	0.088189
01518323046264	79079.325326	W	0.035319
01518323724380	79079.360645	S	0.067040
01518325011544	79079.427685	W	0.014507
01518325290088	79079.442192	S	0.500182
01518334893592	79079.942375	W	0.014695
01518335175736	79079.957070	S	0.084864
01518336805132	79080.041934	W	0.014353
01518337080704	79080.056287	S	0.016134
01518337390484	79080.072421	W	0.091489
01518339147076	79080.163910	S	0.082574
01518340732488	79080.246484	W	0.084497
01518342354824	79080.330980	S	0.222949
01518346635440	79080.553929	W	0.013656
01518346897636	79080.567585	S	0.054449
01518347943060	79080.622034	W	0.018028
01518348289200	79080.640062	S	0.016211
01518348600448	79080.656273	W	0.014071
01518348870616	79080.670345	S	0.088396
01518350567824	79080.758741	W	0.014514
01518350846492	79080.773255	S	0.497982
01518360407756	79081.271237	W	0.014604
01518360688152	79081.285841	S	0.087277
01518362363876	79081.373119	W	0.014357
01518362639524	79081.387475	S	0.514236
01518372512860	79081.901711	W	0.018918
01518372876092	79081.920630	S	0.682126
01518385972912	79082.602756	W	0.017231
01518386303744	79082.619987	S	0.345391
01518392935248	79082.965378	W	0.014516
01518393213956	79082.979894	S	0.134892
01518395803876	79083.114785	W	0.016283
01518396116516	79083.131069	S	0.050949
01518397094744	79083.182018	W	0.018539
01518397450684	79083.200556	S	0.388128
01518404902748	79083.588685	W	7.546309
01518549791888	79091.134994	S	0.376105
01518557013104	79091.511099	W	0.014609
01518557293596	79091.525708	S	0.292230
01518562904420	79091.817939	W	0.014521
01518563183224	79091.832460	S	0.190289
01518566836776	79092.022749	W	0.014471
01518567114624	79092.037220	S	0.002493
01518567162484	79092.039713	W	0.022516
01518567594788	79092.062229	S	0.079426
01518569119772	79092.141655	W	0.018984
01518569484256	79092.160638	S	0.169475
01518572738180	79092.330114	W	0.014495
01518573016476	79092.344608	S	1.077046
01518593695756	79093.421654	W	0.019004
01518594060636	79093.440658	S	0.118736
01518596340360	79093.559394	W	0.014373
01518596616328	79093.573767	S	1.112079
01518617968244	79094.685846	W	0.043621
01518618805760	79094.729467	S	0.002456
01518618852912	79094.731922	W	0.000909
01518618870368	79094.732832	S	0.096069
01518620714896	79094.828901	W	0.001165
01518620737256	79094.830065	S	0.234516
01518625239972	79095.064582	W	0.014793
01518625523992	79095.079375	S	0.322589
01518631717700	79095.401964	W	0.014331
01518631992852	79095.416294	S	0.565423
01518642848972	79095.981717	W	0.018687
01518643207772	79096.000405	S	0.323100
01518649411288	79096.323505	W	0.014564
01518649690916	79096.338069	S	0.088061
01518651381680	79096.426129	W	0.014321
01518651656640	79096.440450	S	0.087910
01518653344504	79096.528360	W	0.014471
01518653622340	79096.542830	S	0.718800
01518667423292	79097.261630	W	0.018745
01518667783192	79097.280375	S	0.810048
01518683336120	79098.090423	W	0.015021
01518683624524	79098.105444	S	0.436188
01518691999324	79098.541631	W	0.046070
01518692883876	79098.587702	S	1.223906
01518716382868	79099.811608	W	0.038321
01518717118640	79099.849929	S	1.251655
01518741150416	79101.101584	W	0.025358
01518741637292	79101.126942	S	1.244660
01518765534764	79102.371602	W	0.038256
01518766269280	79102.409858	S	1.251747
01518790302820	79103.661605	W	0.018726
01518790662352	79103.680331	S	0.453927
01518799377756	79104.134258	W	0.014962
01518799665032	79104.149220	S	0.366345
01518806698852	79104.515565	W	0.014486
01518806976976	79104.530051	S	0.411555
01518814878836	79104.941606	W	0.018918
01518815242060	79104.960524	S	0.579004
01518826358928	79105.539528	W	0.014618
01518826639588	79105.554145	S	0.667459
01518839454796	79106.221604	W	0.018941
01518839818456	79106.240545	S	0.917729
01518857438860	79107.158274	W	0.015288
01518857732388	79107.173562	S	0.328028
01518864030532	79107.501590	W	0.018930
01518864393988	79107.520520	S	1.091015
01518885341468	79108.611535	W	0.014676
01518885623244	79108.626211	S	0.155367
01518888606296	79108.781578	W	0.018952
01518888970176	79108.800530	S	0.734216
01518903067124	79109.534746	W	0.014481
01518903345164	79109.549227	S	0.512352
01518913182316	79110.061579	W	0.018970
01518913546544	79110.080549	S	0.101681
01518915498824	79110.182230	W	0.014651
01518915780132	79110.196882	S	0.872304
01518932528368	79111.069186	W	0.014607
01518932808816	79111.083792	S	0.257776
01518937758120	79111.341569	W	0.018951
01518938121988	79111.360520	S	0.323010
01518944323780	79111.683530	W	0.014772
01518944607408	79111.698302	S	0.804487
01518960053560	79112.502790	W	0.014708
01518960335960	79112.517498	S	0.104053
01518962333784	79112.621551	W	0.018820
01518962695132	79112.640371	S	0.564170
01518973527188	79113.204541	W	0.014993
01518973815044	79113.219534	S	0.682026
01518986909948	79113.901560	W	0.018723
01518987269432	79113.920283	S	1.244882
01519011171164	79115.165165	W	0.035275
