Start : 3419168910, 104344.754353sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 133212019856
Time Awake : 4331218812
Sleep : 96.851013% Awake : 3.148987%
Log available 97181 ~ 104344sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - MPSS =====
01865876057000	97181.044635	S	1.257283
01865900196840	97182.301919	W	0.019699
01865900575060	97182.321618	S	1.260291
01865924772648	97183.581909	W	0.019577
01865925148520	97183.601485	S	1.250430
01865949156768	97184.851915	W	0.037988
01865949886136	97184.889903	S	1.252001
01865973924556	97186.141904	W	0.056857
01865975016212	97186.198761	S	1.213131
01865998308336	97187.411892	W	0.038963
01865999056420	97187.450855	S	1.251044
01866023076468	97188.701899	W	0.019698
01866023454672	97188.721597	S	1.260290
01866047652244	97189.981888	W	0.019603
01866048028628	97190.001491	S	1.260388
01866072228072	97191.261879	W	0.019658
01866072605512	97191.281537	S	1.260341
01866096804068	97192.541879	W	0.019607
01866097180516	97192.561485	S	1.260391
01866121380032	97193.821877	W	0.019701
01866121758284	97193.841577	S	1.260298
01866145956008	97195.101875	W	0.019573
01866146331812	97195.121449	S	0.744721
01866160630464	97195.866170	W	0.253333
01866165494460	97196.119503	S	0.252407
01866170340680	97196.371910	W	0.038864
01866171086864	97196.410774	S	0.726295
01866185031724	97197.137069	W	0.015740
01866185333924	97197.152809	S	0.016099
01866185643032	97197.168908	W	0.006868
01866185774900	97197.175776	S	0.486084
01866195107720	97197.661860	W	0.019708
01866195486108	97197.681568	S	1.260249
01866219682888	97198.941817	W	0.054939
01866220737716	97198.996756	S	1.215069
01866244067048	97200.211825	W	0.049025
01866245008320	97200.260850	S	1.240969
01866268834932	97201.501819	W	0.019801
01866269215120	97201.521621	S	1.260201
01866293410972	97202.781821	W	0.019639
01866293788040	97202.801460	S	1.260349
01866317986736	97204.061809	W	0.019713
01866318365232	97204.081522	S	1.260319
01866342563360	97205.341842	W	0.019691
01866342941436	97205.361533	S	1.260289
01866367138980	97206.621822	W	0.019740
01866367517996	97206.641562	S	1.260255
01866391714892	97207.901817	W	0.019701
01866392093160	97207.921519	S	1.260295
01866416290828	97209.181814	W	0.019717
01866416669388	97209.201531	S	1.260284
01866440866836	97210.461814	W	0.019619
01866441243516	97210.481433	S	1.260382
01866465442860	97211.741816	W	0.019740
01866465821876	97211.761556	S	1.260250
01866490018684	97213.021806	W	0.019643
01866490395824	97213.041449	S	1.260354
01866514594612	97214.301803	W	0.019615
01866514971224	97214.321418	S	1.260379
01866539170496	97215.581797	W	0.022609
01866539604588	97215.604406	S	1.257392
01866563746508	97216.861797	W	0.047863
01866564665484	97216.909661	S	1.222117
01866588130136	97218.131778	W	0.038930
01866588877588	97218.170708	S	1.251083
01866612898372	97219.421790	W	0.019640
01866613275464	97219.441430	S	1.260344
01866637474064	97220.701774	W	0.019551
01866637849440	97220.721325	S	1.250450
01866661858084	97221.971775	W	0.048062
01866662780872	97222.019837	S	1.241932
01866686625960	97223.261769	W	0.019714
01866687004472	97223.281483	S	1.260284
01866711201916	97224.541766	W	0.019624
01866711578700	97224.561391	S	1.260372
01866735777844	97225.821763	W	0.019648
01866736155080	97225.841410	S	1.260351
01866760353812	97227.101761	W	0.019755
01866760733116	97227.121516	S	1.260229
01866784929516	97228.381746	W	0.019664
01866785307068	97228.401410	S	1.260333
01866809505464	97229.661743	W	0.019685
01866809883412	97229.681428	S	1.260313
01866834081424	97230.941741	W	0.019629
01866834458296	97230.961370	S	1.260372
01866858657448	97232.221742	W	0.055880
01866859730344	97232.277622	S	1.214091
