Start : 5144693, 157.003592sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 2009512740
Time Awake : 414970740
Sleep : 82.884159% Awake : 17.115841%
Log available 30 ~ 156sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - MPSS =====
00000589986132	00030.728444	S	0.001877
00000590022172	00030.730321	W	0.000916
00000590039764	00030.731238	S	0.390941
00000597545832	00031.122179	W	0.000997
00000597564980	00031.123176	S	0.056946
00000598658336	00031.180122	W	0.001099
00000598679436	00031.181221	S	0.003315
00000598743076	00031.184535	W	0.001034
00000598762928	00031.185569	S	0.001929
00000598799972	00031.187499	W	0.001000
00000598819168	00031.188498	S	0.009691
00000599005232	00031.198189	W	0.000920
00000599022888	00031.199109	S	0.007151
00000599160196	00031.206260	W	0.001462
00000599188272	00031.207722	S	0.002011
00000599226888	00031.209734	W	0.000917
00000599244488	00031.210650	S	0.001943
00000599281788	00031.212593	W	0.001073
00000599302392	00031.213666	S	0.348058
00000605985112	00031.561725	W	0.005937
00000606099096	00031.567661	S	0.024584
00000606571100	00031.592245	W	0.001098
00000606592188	00031.593343	S	0.130669
00000609101032	00031.724012	W	0.001208
00000609124224	00031.725220	S	0.019376
00000609496252	00031.744596	W	0.001051
00000609516424	00031.745647	S	0.085326
00000611154688	00031.830973	W	0.000507
00000611164424	00031.831480	S	0.001379
00000611190908	00031.832860	W	0.000042
00000611191712	00031.832902	S	0.018549
00000611547856	00031.851451	W	0.000183
00000611551372	00031.851634	S	0.001365
00000611577584	00031.852999	W	0.000030
00000611578160	00031.853029	S	0.008289
00000611737304	00031.861318	W	0.000143
00000611740048	00031.861461	S	0.001371
00000611766372	00031.862832	W	0.000250
00000611771172	00031.863082	S	0.001383
00000611797732	00031.864465	W	0.000164
00000611800876	00031.864629	S	0.001369
00000611827152	00031.865997	W	0.000029
00000611827712	00031.866027	S	0.003796
00000611900596	00031.869823	W	0.000186
00000611904172	00031.870009	S	0.001383
00000611930720	00031.871392	W	0.000040
00000611931484	00031.871431	S	0.016900
00000612255972	00031.888332	W	0.030139
00000612834644	00031.918471	S	0.237802
00000617400452	00032.156274	W	0.002245
00000617443560	00032.158519	S	0.002191
00000617485628	00032.160710	W	0.001065
00000617506080	00032.161775	S	0.006621
00000617633212	00032.168396	W	0.000937
00000617651200	00032.169333	S	0.018459
00000618005620	00032.187793	W	0.001075
00000618026252	00032.188867	S	0.007002
00000618160688	00032.195869	W	0.000950
00000618178932	00032.196819	S	0.009624
00000618363716	00032.206444	W	0.001350
00000618389644	00032.207794	S	0.002067
00000618429336	00032.209861	W	0.001021
00000618448932	00032.210882	S	0.002483
00000618496600	00032.213365	W	0.001075
00000618517244	00032.214440	S	0.036516
00000619218352	00032.250956	W	0.001622
00000619249500	00032.252578	S	0.002045
00000619288764	00032.254623	W	0.001012
00000619308192	00032.255635	S	0.030937
00000619902192	00032.286572	W	0.001124
00000619923772	00032.287696	S	0.012084
00000620155792	00032.299781	W	0.001945
00000620193132	00032.301726	S	0.002036
00000620232220	00032.303761	W	0.000902
00000620249532	00032.304663	S	0.062712
00000621453600	00032.367375	W	0.001119
00000621475092	00032.368494	S	0.038000
00000622204700	00032.406495	W	0.002058
00000622244208	00032.408552	S	0.002080
00000622284148	00032.410633	W	0.001041
00000622304132	00032.411674	S	0.007771
00000622453344	00032.419445	W	0.001113
00000622474712	00032.420558	S	0.007573
00000622620104	00032.428130	W	0.001933
00000622657220	00032.430064	S	0.002045
00000622696492	00032.432109	W	0.000908
00000622713924	00032.433017	S	0.003185
00000622775084	00032.436202	W	0.001068
00000622795584	00032.437270	S	0.024233
00000623260852	00032.461503	W	0.001830
00000623295992	00032.463333	S	0.002044
00000623335232	00032.465377	W	0.001015
00000623354716	00032.466391	S	0.004399
00000623439168	00032.470790	W	0.001116
00000623460604	00032.471906	S	0.037106
00000624173048	00032.509013	W	0.002242
00000624216100	00032.511255	S	0.002054
00000624255528	00032.513309	W	0.001021
00000624275132	00032.514330	S	0.002211
00000624317588	00032.516541	W	0.001058
00000624337892	00032.517599	S	0.012743
00000624582560	00032.530342	W	0.002767
00000624635684	00032.533109	S	0.002069
00000624675400	00032.535177	W	0.001029
00000624695160	00032.536206	S	0.005537
00000624801476	00032.541744	W	0.000940
00000624819532	00032.542684	S	0.625579
